0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.135021097046413519e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.100418410041841155e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.041666666666666741e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.024896265560166109e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.966942148760330689e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.934426229508196649e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.902439024390244038e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.846153846153846367e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.790322580645161255e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.775100401606425460e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.760000000000000009e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.730158730158730229e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.730158730158730229e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.675889328063240979e-01,3.833992094861660149e-01,1.000000000000000000e+00
3.647058823529411575e-01,3.803921568627450789e-01,1.000000000000000000e+00
3.593750000000000000e-01,3.750000000000000000e-01,1.000000000000000000e+00
3.552123552123552241e-01,3.706563706563706373e-01,1.000000000000000000e+00
3.565891472868217282e-01,3.720930232558139483e-01,1.000000000000000000e+00
3.513513513513513709e-01,3.667953667953667840e-01,1.000000000000000000e+00
3.499999999999999778e-01,3.653846153846153633e-01,1.000000000000000000e+00
3.461538461538461453e-01,3.653846153846153633e-01,1.000000000000000000e+00
3.448275862068965747e-01,3.639846743295019338e-01,1.000000000000000000e+00
3.435114503816794063e-01,3.587786259541984601e-01,1.000000000000000000e+00
3.384030418250950634e-01,3.536121673003802535e-01,1.000000000000000000e+00
3.358490566037735658e-01,3.509433962264150719e-01,1.000000000000000000e+00
3.346007604562737381e-01,3.536121673003802535e-01,1.000000000000000000e+00
3.333333333333333148e-01,3.522727272727272929e-01,1.000000000000000000e+00
3.333333333333333148e-01,3.522727272727272929e-01,1.000000000000000000e+00
3.308270676691729140e-01,3.458646616541353191e-01,1.000000000000000000e+00
3.320754716981131893e-01,3.471698113207546954e-01,1.000000000000000000e+00
3.283018867924528128e-01,3.471698113207546954e-01,1.000000000000000000e+00
3.258426966292135019e-01,3.445692883895131176e-01,1.000000000000000000e+00
3.245283018867924363e-01,3.471698113207546954e-01,1.000000000000000000e+00
3.220973782771535676e-01,3.445692883895131176e-01,1.000000000000000000e+00
3.220973782771535676e-01,3.445692883895131176e-01,1.000000000000000000e+00
3.220973782771535676e-01,3.445692883895131176e-01,1.000000000000000000e+00
3.207547169811320598e-01,3.433962264150943189e-01,1.000000000000000000e+00
3.207547169811320598e-01,3.433962264150943189e-01,1.000000000000000000e+00
3.169811320754716832e-01,3.433962264150943189e-01,1.000000000000000000e+00
3.175803402646502627e-01,3.478260869565217295e-01,1.000000000000000000e+00
3.181818181818181768e-01,3.484848484848485084e-01,1.000000000000000000e+00
3.181818181818181768e-01,3.484848484848485084e-01,1.000000000000000000e+00
3.137996219281663501e-01,3.440453686200378169e-01,1.000000000000000000e+00
3.132075471698113067e-01,3.471698113207546954e-01,1.000000000000000000e+00
3.117870722433460084e-01,3.498098859315589282e-01,1.000000000000000000e+00
3.129770992366412430e-01,3.511450381679389054e-01,1.000000000000000000e+00
3.153846153846153744e-01,3.538461538461538658e-01,1.000000000000000000e+00
3.166023166023165802e-01,3.552123552123552241e-01,1.000000000000000000e+00
3.166023166023165802e-01,3.552123552123552241e-01,1.000000000000000000e+00
3.178294573643410947e-01,3.565891472868217282e-01,1.000000000000000000e+00
3.151750972762645819e-01,3.579766536964980594e-01,1.000000000000000000e+00
3.164062500000000000e-01,3.593750000000000000e-01,1.000000000000000000e+00
3.137254901960784270e-01,3.607843137254901911e-01,1.000000000000000000e+00
3.188976377952755792e-01,3.622047244094488416e-01,1.000000000000000000e+00
3.187250996015936200e-01,3.705179282868525936e-01,1.000000000000000000e+00
3.200000000000000067e-01,3.719999999999999973e-01,1.000000000000000000e+00
3.212851405622489942e-01,3.734939759036144391e-01,1.000000000000000000e+00
3.238866396761133637e-01,3.765182186234817818e-01,1.000000000000000000e+00
3.211382113821138473e-01,3.821138211382114069e-01,1.000000000000000000e+00
3.224489795918367152e-01,3.836734693877550950e-01,1.000000000000000000e+00
3.251028806584362330e-01,3.868312757201646246e-01,1.000000000000000000e+00
3.236514522821576922e-01,3.900414937759336120e-01,1.000000000000000000e+00
3.277310924369747913e-01,3.991596638655462437e-01,1.000000000000000000e+00
3.305084745762711940e-01,4.025423728813559143e-01,1.000000000000000000e+00
3.333333333333333148e-01,4.059829059829059839e-01,1.000000000000000000e+00
3.362068965517241437e-01,4.094827586206896686e-01,1.000000000000000000e+00
3.406113537117904100e-01,4.192139737991266157e-01,1.000000000000000000e+00
3.421052631578947456e-01,4.210526315789473450e-01,1.000000000000000000e+00
3.422222222222222054e-01,4.266666666666666941e-01,1.000000000000000000e+00
3.468468468468468568e-01,4.369369369369369149e-01,1.000000000000000000e+00
3.548387096774193727e-01,4.470046082949308830e-01,1.000000000000000000e+00
3.598130841121495171e-01,4.579439252336448551e-01,1.000000000000000000e+00
3.649289099526066282e-01,4.644549763033175571e-01,1.000000000000000000e+00
3.701923076923077094e-01,4.711538461538461453e-01,1.000000000000000000e+00
3.756097560975609762e-01,4.829268292682926678e-01,1.000000000000000000e+00
3.811881188118811936e-01,4.900990099009900902e-01,1.000000000000000000e+00
3.869346733668341809e-01,5.025125628140703071e-01,1.000000000000000000e+00
3.928571428571428492e-01,5.102040816326530726e-01,1.000000000000000000e+00
4.074074074074073848e-01,5.343915343915344174e-01,1.000000000000000000e+00
4.139784946236559349e-01,5.483870967741935054e-01,1.000000000000000000e+00
4.207650273224043946e-01,5.573770491803278215e-01,1.000000000000000000e+00
4.277777777777777568e-01,5.722222222222221877e-01,1.000000000000000000e+00
4.406779661016949068e-01,5.819209039548022266e-01,1.000000000000000000e+00
4.482758620689655249e-01,5.977011494252874035e-01,1.000000000000000000e+00
4.457142857142857295e-01,5.942857142857143060e-01,1.000000000000000000e+00
4.579256360078277632e-01,6.164383561643834719e-01,1.000000000000000000e+00
4.844720496894410200e-01,6.583850931677018847e-01,1.000000000000000000e+00
5.000000000000000000e-01,6.772151898734176667e-01,1.000000000000000000e+00
5.096774193548386789e-01,6.903225806451612767e-01,1.000000000000000000e+00
5.197368421052631637e-01,7.105263157894736725e-01,1.000000000000000000e+00
5.369127516778523512e-01,7.315436241610738799e-01,1.000000000000000000e+00
5.442176870748299811e-01,7.414965986394558284e-01,1.000000000000000000e+00
5.594405594405594817e-01,7.692307692307692735e-01,1.000000000000000000e+00
5.744680851063830307e-01,7.872340425531915153e-01,1.000000000000000000e+00
5.999999999999999778e-01,8.296296296296296058e-01,1.000000000000000000e+00
6.212121212121212155e-01,8.560606060606060774e-01,1.000000000000000000e+00
6.307692307692307487e-01,8.769230769230769162e-01,1.000000000000000000e+00
6.535433070866141225e-01,9.055118110236219930e-01,1.000000000000000000e+00
6.693548387096773800e-01,9.354838709677418818e-01,1.000000000000000000e+00
6.614173228346457156e-01,9.212598425196850682e-01,1.000000000000000000e+00
6.774193548387096309e-01,9.435483870967742437e-01,1.000000000000000000e+00
7.142857142857143016e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.166666666666666741e-01,1.000000000000000000e+00,9.333333333333333481e-01
7.049180327868852514e-01,1.000000000000000000e+00,9.016393442622950838e-01
7.154471544715447218e-01,1.000000000000000000e+00,8.699186991869918284e-01
7.096774193548387455e-01,1.000000000000000000e+00,8.467741935483871218e-01
7.039999999999999591e-01,1.000000000000000000e+00,8.239999999999999547e-01
7.142857142857143016e-01,1.000000000000000000e+00,7.936507936507936067e-01
7.086614173228346081e-01,1.000000000000000000e+00,7.716535433070865757e-01
7.109375000000000000e-01,1.000000000000000000e+00,7.578125000000000000e-01
7.099236641221373656e-01,1.000000000000000000e+00,7.175572519083969203e-01
7.121212121212121549e-01,1.000000000000000000e+00,6.818181818181817677e-01
7.142857142857143016e-01,1.000000000000000000e+00,6.541353383458646809e-01
7.037037037037037202e-01,1.000000000000000000e+00,6.370370370370370683e-01
7.058823529411765163e-01,1.000000000000000000e+00,6.176470588235294379e-01
7.080291970802919943e-01,1.000000000000000000e+00,5.985401459854015060e-01
7.050359712230215292e-01,1.000000000000000000e+00,5.755395683453237154e-01
6.999999999999999556e-01,1.000000000000000000e+00,5.571428571428571619e-01
7.062937062937062471e-01,1.000000000000000000e+00,5.244755244755244794e-01
7.034482758620689280e-01,1.000000000000000000e+00,5.034482758620689724e-01
7.006802721088435382e-01,1.000000000000000000e+00,4.829931972789115457e-01
7.027027027027027417e-01,1.000000000000000000e+00,4.662162162162162282e-01
6.999999999999999556e-01,1.000000000000000000e+00,4.533333333333333104e-01
6.973684210526315264e-01,1.000000000000000000e+00,4.342105263157894912e-01
6.993464052287581278e-01,1.000000000000000000e+00,4.183006535947712545e-01
6.987179487179486781e-01,1.000000000000000000e+00,3.974358974358974117e-01
7.044025157232703949e-01,1.000000000000000000e+00,3.773584905660377631e-01
7.018633540372670732e-01,1.000000000000000000e+00,3.602484472049689579e-01
6.993865030674846217e-01,1.000000000000000000e+00,3.435582822085889720e-01
6.969696969696970168e-01,1.000000000000000000e+00,3.333333333333333148e-01
6.946107784431138077e-01,1.000000000000000000e+00,3.173652694610778480e-01
6.982248520710059303e-01,1.000000000000000000e+00,3.076923076923077094e-01
7.017543859649122417e-01,1.000000000000000000e+00,2.982456140350877027e-01
7.052023121387283044e-01,1.000000000000000000e+00,2.832369942196532042e-01
