3,4,5
0.35637206439545493,0.37238816972821165,1.0
0.3535268960705265,0.36996135283362863,1.0
0.3508775920741188,0.3672596614700603,1.0
0.3482560973022557,0.36458618238260787,1.0
0.345835684976183,0.36212206057886337,1.0
0.34308713662236445,0.3598119535844342,1.0
0.3408348843701122,0.35799662364410423,1.0
0.3387515510367789,0.35635763763011824,1.0
0.33683570372619476,0.3539176434138082,1.0
0.3352416894125968,0.3518157855377148,1.0
0.3333404939639435,0.35036468370853435,1.0
0.3317704508144583,0.34923432384467595,1.0
0.33035535647483566,0.34876262573146843,1.0
0.3287924337024456,0.34763226586761,1.0
0.3273879393204232,0.3466693360072083,1.0
0.3259834449384007,0.3457064061468065,1.0
0.32472440110239564,0.3453978517419264,1.0
0.323309306762773,0.3449261536287188,1.0
0.32189421242315036,0.34445445551551124,1.0
0.32086141787757994,0.3448615553363873,1.0
0.3200681074144581,0.34502593498189904,1.0
0.3195786624025412,0.345515379993816,1.0
0.31854144285891783,0.34544989002263154,1.0
0.3174302139705,0.34577495538903674,1.0
0.3163092583782767,0.3465766628285948,1.0
0.3153370561602154,0.3475452642977004,1.0
0.3151374915738584,0.3488515052265828,1.0
0.3150152386160666,0.34977478875856205,1.0
0.31481780091862893,0.3506157270995004,1.0
0.3147737558164443,0.351628764449747,1.0
0.31494569023495655,0.35337017508430457,1.0
0.3153455280887302,0.35489582366921024,1.0
0.31558783033282173,0.3562676271434516,1.0
0.316327897652651,0.3576500879236404,1.0
0.3167454581797733,0.35973405972872774,1.0
0.31717016860448377,0.3618325153271833,1.0
0.3177555215994753,0.3641177179135907,1.0
0.3185126693884468,0.3666088518306732,1.0
0.319258058651678,0.3696259977608874,1.0
0.3200133998506576,0.37266330643435674,1.0
0.3214355736584523,0.375919176683691,1.0
0.32202980046931257,0.37939877285450163,1.0
0.3231555495737352,0.3829789898018384,1.0
0.3244691088957691,0.3867967864120079,1.0
0.32597513299215464,0.39085790267191933,1.0
0.327515165101606,0.3949784701715703,1.0
0.32994930789281557,0.39961598925418473,1.0
0.3324063433385728,0.4042883845280837,1.0
0.33454626103404606,0.40926780839639654,1.0
0.3374456853546322,0.4151297387915219,1.0
0.3408341375096878,0.421110356845195,1.0
0.3444972137016726,0.42803555088923106,1.0
0.3484466607790817,0.43534455967928254,1.0
0.3526948371716547,0.4430534456209271,1.0
0.35706963746987597,0.4510175525545729,1.0
0.36195499442662427,0.45964834984482816,1.0
0.36754405081970076,0.4691290868632537,1.0
0.3732953378209878,0.4782874799502182,1.0
0.37986642503723633,0.4892108457122936,1.0
0.3866371013511746,0.5005162421548622,1.0
0.3936166160223993,0.5121315012644885,1.0
0.4008147997830831,0.5247650482730355,1.0
